2751,0
9,0
7917,0
2135,0
547,1
7961,1
1490,0
9366,1
8950,0
5427,1
6483,1
9899,0
4772,1
2930,0
6755,0
1984,1
5429,0
379,0
8937,0
7041,0
5785,0
6728,0
1377,0
8951,0
9188,1
9323,0
2798,0
5441,0
1163,0
4804,0
1016,1
10015,0
6214,1
9383,0
1047,0
10346,0
1904,0
6866,0
5472,0
7468,0
6266,0
3088,1
9356,0
1751,0
2596,0
10233,1
8299,0
5329,0
21,0
5546,0
2563,1
7708,0
6891,0
1489,0
123,0
10474,1
9847,0
339,0
7795,0
9443,0
5348,0
10638,0
5464,0
8485,0
306,0
2595,1
698,1
8326,0
6180,1
5364,0
1777,1
6947,0
7676,0
1292,0
8601,0
3454,0
3121,1
4015,0
3272,0
3250,0
5246,0
6508,0
7094,0
8918,0
6431,0
733,1
626,0
9876,0
9369,0
230,0
6743,0
6993,0
3496,1
2662,0
3698,0
9464,1
4069,0
5161,0
4316,0
2712,0
9125,1
5831,0
5596,0
6733,0
5513,0
2249,1
2291,0
1417,0
5163,1
9817,0
5616,1
8442,0
1862,0
5549,0
4259,0
408,0
7597,1
4236,0
1928,0
3882,1
9065,1
5551,0
8076,0
388,0
10086,1
3767,0
696,1
9692,0
9922,1
3457,1
9685,0
2580,1
4643,0
3902,0
3333,0
3671,0
5086,0
7776,0
2234,1
4811,0
6964,0
3551,1
3035,0
4130,1
920,0
10845,1
373,0
10792,0
4291,0
1571,0
5327,0
7102,0
7321,0
460,0
954,0
43,0
7409,0
10836,1
742,1
3794,0
7985,1
7919,0
4648,0
5970,1
3076,1
508,0
1704,1
3203,0
5697,1
5118,0
10167,1
7704,0
10556,0
2985,0
1014,0
4285,1
7859,1
4404,0
2106,0
8426,1
9011,0
3612,0
8894,1
2124,0
3204,0
9302,0
8395,1
9970,0
3148,1
1095,0
1137,0
5879,1
909,0
3143,1
4188,0
4186,0
7062,0
2638,0
9748,1
8616,1
9904,0
8603,0
5422,0
2360,1
6189,0
7399,0
10674,0
8265,0
5253,0
5333,0
3258,0
1947,0
2650,1
6578,0
3331,0
4429,0
1551,0
6865,0
8041,0
9917,0
3002,0
6475,0
9305,0
1536,1
3050,0
4662,0
5895,0
2989,1
9136,1
647,1
3151,1
3348,0
6176,0
7422,0
6046,0
1299,0
6856,0
6014,0
7866,0
4837,0
4545,0
4558,1
4501,0
10053,0
1216,0
3556,0
3209,1
8870,0
6456,1
5340,0
5917,0
5395,1
8499,0
2589,0
94,0
9359,0
1876,0
8730,0
1903,0
5268,0
1923,0
8617,0
5516,0
4668,0
22,0
1330,0
5948,1
6286,1
234,1
6488,0
4394,0
4686,0
428,0
1159,0
7055,0
9720,0
9558,0
1281,0
8293,1
10670,0
715,1
9214,1
3711,0
1410,0
9767,0
4885,0
2966,0
7382,0
7273,1
10160,1
3823,0
4193,0
45,0
9152,1
8771,0
5562,0
9228,1
9805,0
9168,1
6476,1
6924,0
7189,0
422,0
8148,1
601,0
8796,0
8302,0
7925,1
3128,1
4818,0
6351,1
5214,0
7090,0
7511,1
6409,0
3491,1
8273,0
5583,0
8227,0
6923,0
6377,1
5334,0
9291,0
7993,1
8960,0
181,0
2044,1
6359,0
6479,1
3731,0
5399,1
2137,0
9993,0
4484,0
1416,0
9792,0
2328,1
317,0
9977,0
1541,0
995,1
4226,0
3693,0
10347,0
5151,1
9245,0
4099,1
1711,1
1958,1
4880,0
6816,0
1563,0
3352,0
343,0
7396,0
9400,0
5796,0
4229,0
3511,1
8521,0
7450,0
663,0
6158,0
1076,0
7038,0
3709,1
7375,0
922,0
6538,0
5839,0
4090,0
811,1
10103,1
1210,0
10386,0
7237,0
3330,1
3791,1
2978,0
5225,0
5143,0
7606,0
3934,0
5737,1
4947,0
1386,0
5566,0
949,0
3880,0
1011,0
3946,0
8357,0
3113,1
1116,0
8928,0
7216,0
2344,1
9076,1
1516,0
1063,0
2310,1
1564,0
6062,1
2080,0
510,0
6957,0
8281,1
1913,0
5250,0
9340,0
